time_s;steps;displacement_mm;force_raw;force_N;accel_x;accel_y;accel_z;endstop;step_loss
179.260;31;0.1550;45489;10.085;-1;124;-24;1;0
179.360;32;0.1600;46474;10.303;-1;125;-24;1;0
179.460;32;0.1600;47591;10.551;-2;125;-25;1;0
179.560;33;0.1650;48469;10.746;-2;124;-24;1;0
179.660;34;0.1700;49772;11.034;-1;125;-25;1;0
179.760;34;0.1700;51550;11.429;-1;125;-25;1;0
179.860;35;0.1750;52320;11.599;-1;125;-24;1;0
179.960;36;0.1800;55153;12.227;-1;125;-24;1;0
180.060;36;0.1800;57313;12.706;-1;124;-25;1;0
180.160;37;0.1850;58588;12.989;-1;125;-24;1;0
180.260;38;0.1900;59398;13.169;-1;124;-25;1;0
180.360;38;0.1900;61044;13.533;-1;124;-24;1;0
180.460;39;0.1950;63084;13.986;-2;124;-25;1;0
180.560;40;0.2000;64666;14.336;-2;124;-25;1;0
180.660;40;0.2000;66597;14.765;-1;125;-24;1;0
180.760;41;0.2050;68933;15.282;-1;124;-25;1;0
180.860;42;0.2100;70282;15.582;-1;125;-24;1;0
180.960;42;0.2100;72377;16.046;-1;124;-24;1;0
181.060;43;0.2150;74430;16.501;-2;125;-24;1;0
181.160;44;0.2200;76056;16.862;-1;125;-24;1;0
181.260;44;0.2200;77723;17.231;-1;124;-25;1;0
181.360;45;0.2250;79266;17.573;-2;124;-24;1;0
181.460;46;0.2300;81387;18.043;-1;125;-25;1;0
181.560;46;0.2300;86048;19.077;-1;125;-25;1;0
181.660;47;0.2350;89424;19.825;-2;125;-24;1;0
181.760;48;0.2400;92150;20.430;-1;124;-25;1;0
181.860;48;0.2400;94047;20.850;-2;125;-25;1;0
181.960;49;0.2450;95434;21.158;-2;125;-24;1;0
182.060;50;0.2500;96744;21.448;-1;125;-24;1;0
182.160;50;0.2500;98253;21.783;-1;124;-25;1;0
182.260;51;0.2550;100569;22.296;-1;125;-25;1;0
182.360;52;0.2600;105542;23.399;-1;125;-26;1;0
182.460;52;0.2600;107287;23.786;-1;125;-24;1;0
182.560;53;0.2650;108685;24.095;-2;125;-25;1;0
182.660;54;0.2700;110747;24.553;-1;125;-25;1;0
182.760;54;0.2700;113862;25.243;-1;125;-25;1;0
182.860;55;0.2750;116371;25.799;-1;125;-25;1;0
182.960;56;0.2800;118725;26.321;-1;125;-25;1;0
183.060;56;0.2800;121388;26.912;-1;125;-25;1;0
183.160;57;0.2850;125129;27.741;-1;125;-25;1;0
183.260;58;0.2900;127158;28.191;-2;124;-26;1;0
183.360;58;0.2900;129577;28.727;-1;125;-24;1;0
183.460;59;0.2950;132473;29.369;-2;125;-24;1;0
183.560;60;0.3000;134788;29.882;-1;124;-25;1;0
183.660;60;0.3000;136209;30.198;-1;126;-25;1;0
183.760;61;0.3050;137966;30.587;0;124;-24;1;0
183.860;62;0.3100;140188;31.080;-2;125;-24;1;0
183.960;62;0.3100;146572;32.495;-1;124;-24;1;0
184.060;63;0.3150;150078;33.272;-1;124;-24;1;0
184.160;64;0.3200;153130;33.949;-1;125;-25;1;0
184.260;64;0.3200;154742;34.306;-1;125;-24;1;0
184.360;65;0.3250;156419;34.678;-2;125;-24;1;0
184.460;66;0.3300;158890;35.226;-1;125;-25;1;0
184.560;66;0.3300;162396;36.003;-1;125;-25;1;0
184.660;67;0.3350;165505;36.692;-1;125;-24;1;0
184.760;68;0.3400;170759;37.857;-2;124;-25;1;0
184.860;68;0.3400;173277;38.416;-2;124;-25;1;0
184.960;69;0.3450;175578;38.926;-1;125;-24;1;0
185.060;70;0.3500;177524;39.357;-2;125;-25;1;0
185.160;70;0.3500;180353;39.984;-1;125;-25;1;0
185.260;71;0.3550;182818;40.531;0;125;-26;1;0
185.360;72;0.3600;185981;41.232;-1;125;-24;1;0
185.460;72;0.3600;189410;41.992;-1;125;-25;1;0
185.560;73;0.3650;192054;42.578;-1;124;-24;1;0
185.660;74;0.3700;194753;43.177;-2;125;-25;1;0
185.760;74;0.3700;198575;44.024;-1;124;-25;1;0
185.860;75;0.3750;203109;45.029;-2;124;-25;1;0
185.960;76;0.3800;205002;45.449;-1;125;-24;1;0
186.060;76;0.3800;206734;45.833;-1;124;-24;1;0
186.160;77;0.3850;208191;46.156;-2;125;-24;1;0
186.260;78;0.3900;211571;46.905;-2;125;-24;1;0
186.360;78;0.3900;217407;48.199;-1;125;-25;1;0
186.460;79;0.3950;221783;49.169;-1;124;-25;1;0
186.560;80;0.4000;224248;49.716;-2;124;-25;1;0
186.660;80;0.4000;225281;49.945;-1;125;-25;1;0
186.760;81;0.4050;227534;50.444;-1;125;-24;1;0
186.860;82;0.4100;230656;51.136;-2;125;-25;1;0
186.960;82;0.4100;234205;51.923;-1;124;-24;1;0
187.060;83;0.4150;236445;52.420;-1;125;-25;1;0
187.160;84;0.4200;242413;53.743;-2;125;-24;1;0
187.260;84;0.4200;243715;54.032;-1;125;-25;1;0
187.360;85;0.4250;247100;54.782;-1;125;-23;1;0
187.460;86;0.4300;250156;55.460;-2;125;-25;1;0
187.560;86;0.4300;253272;56.150;-1;124;-25;1;0
187.660;87;0.4350;256945;56.965;-1;124;-26;1;0
187.760;88;0.4400;260146;57.674;-1;125;-26;1;0
187.860;88;0.4400;262440;58.183;-1;125;-25;1;0
187.960;89;0.4450;267059;59.207;-1;124;-25;1;0
188.060;90;0.4500;269412;59.729;-1;125;-24;1;0
188.160;90;0.4500;271883;60.276;-1;124;-25;1;0
188.260;91;0.4550;274740;60.910;-2;125;-25;1;0
188.360;92;0.4600;277049;61.422;-1;124;-24;1;0
188.460;92;0.4600;279748;62.020;-1;125;-24;1;0
188.560;93;0.4650;281518;62.413;-1;124;-25;1;0
188.660;94;0.4700;283666;62.889;-1;125;-24;1;0
188.760;94;0.4700;289494;64.181;-1;125;-24;1;0
188.860;95;0.4750;293056;64.971;-1;125;-26;1;0
188.960;96;0.4800;295175;65.440;-1;126;-25;1;0
189.060;96;0.4800;296962;65.836;-1;125;-24;1;0
189.160;97;0.4850;298970;66.282;-1;125;-25;1;0
189.260;98;0.4900;301554;66.855;-1;125;-25;1;0
189.360;98;0.4900;304923;67.601;-1;125;-24;1;0
189.460;99;0.4950;307287;68.126;-1;125;-25;1;0
189.560;100;0.5000;313273;69.453;-2;125;-24;1;0
189.660;100;0.5000;315375;69.919;-1;124;-25;1;0
189.760;101;0.5050;318566;70.626;-1;124;-25;1;0
189.860;102;0.5100;322720;71.547;-1;125;-25;1;0
189.960;102;0.5100;326858;72.464;-2;125;-25;1;0
190.060;103;0.5150;330609;73.296;-1;125;-25;1;0
190.160;104;0.5200;333675;73.976;-1;125;-25;1;0
190.260;104;0.5200;336804;74.669;-1;124;-25;1;0
190.360;105;0.5250;341162;75.636;-2;124;-24;1;0
190.460;106;0.5300;343737;76.206;-1;125;-25;1;0
190.560;106;0.5300;346336;76.783;-2;125;-24;1;0
190.660;107;0.5350;349261;77.431;-1;124;-24;1;0
190.760;108;0.5400;352393;78.126;-1;125;-25;1;0
190.860;108;0.5400;354985;78.700;-1;125;-25;1;0
190.960;109;0.5450;357258;79.204;-1;124;-25;1;0
191.060;110;0.5500;361062;80.047;-1;125;-24;1;0
191.160;110;0.5500;367643;81.506;-1;125;-23;1;0
191.260;111;0.5550;370712;82.187;-1;124;-24;1;0
191.360;112;0.5600;373430;82.789;-1;125;-24;1;0
191.460;112;0.5600;376928;83.565;-1;125;-25;1;0
191.560;113;0.5650;378644;83.945;-2;124;-26;1;0
191.660;114;0.5700;381226;84.518;-2;125;-24;1;0
191.760;114;0.5700;385972;85.570;-1;125;-25;1;0
191.860;115;0.5750;389750;86.408;-2;125;-24;1;0
191.960;116;0.5800;394023;87.355;-1;125;-24;1;0
192.060;116;0.5800;396488;87.901;-1;125;-25;1;0
192.160;117;0.5850;398420;88.330;-1;125;-24;1;0
192.260;118;0.5900;400841;88.866;-1;125;-24;1;0
192.360;118;0.5900;405338;89.863;-1;124;-24;1;0
192.460;119;0.5950;409100;90.697;-2;125;-25;1;0
192.560;120;0.6000;413109;91.586;-2;125;-25;1;0
192.660;120;0.6000;415769;92.176;-1;125;-25;1;0
192.760;121;0.6050;420134;93.144;-2;125;-25;1;0
192.860;122;0.6100;423185;93.820;-1;125;-23;1;0
192.960;122;0.6100;427146;94.698;-2;125;-25;1;0
193.060;123;0.6150;430843;95.518;-1;125;-25;1;0
193.160;124;0.6200;433927;96.202;0;124;-26;1;0
193.260;124;0.6200;436422;96.755;-2;125;-25;1;0
193.360;125;0.6250;437846;97.070;-1;125;-24;1;0
193.460;126;0.6300;438639;97.246;-1;125;-24;1;0
193.560;126;0.6300;446227;98.929;-1;125;-26;1;0
193.660;127;0.6350;450385;99.850;-2;125;-24;1;0
193.760;128;0.6400;452827;100.392;-1;125;-24;1;0
193.860;128;0.6400;455967;101.088;-2;125;-24;1;0
193.960;129;0.6450;458511;101.652;-1;125;-24;1;0
194.060;130;0.6500;460381;102.066;-1;125;-26;1;0
194.160;130;0.6500;463772;102.818;-2;125;-25;1;0
194.260;131;0.6550;467224;103.584;-1;125;-26;1;0
194.360;132;0.6600;473314;104.934;-2;125;-24;1;0
194.460;132;0.6600;474909;105.287;-1;125;-25;1;0
194.560;133;0.6650;476896;105.728;-1;125;-25;1;0
194.660;134;0.6700;480080;106.434;-2;125;-25;1;0
194.760;134;0.6700;484893;107.501;-1;124;-23;1;0
194.860;135;0.6750;489066;108.426;-1;125;-24;1;0
194.960;136;0.6800;493650;109.442;-1;125;-25;1;0
195.060;136;0.6800;495060;109.755;-2;125;-25;1;0
195.160;137;0.6850;499530;110.746;-1;125;-24;1;0
195.260;138;0.6900;502794;111.469;-2;125;-25;1;0
195.360;138;0.6900;505774;112.130;-2;125;-24;1;0
195.460;139;0.6950;508611;112.759;-1;125;-23;1;0
195.560;140;0.7000;512381;113.595;-1;125;-25;1;0
195.660;140;0.7000;515287;114.239;-2;125;-26;1;0
195.760;141;0.7050;516895;114.596;-2;125;-24;1;0
195.860;142;0.7100;519153;115.096;-1;124;-25;1;0
195.960;142;0.7100;526481;116.721;-1;125;-25;1;0
196.060;143;0.7150;530595;117.633;-2;125;-25;1;0
196.160;144;0.7200;533152;118.200;-1;125;-25;1;0
196.260;144;0.7200;536115;118.857;-1;124;-24;1;0
196.360;145;0.7250;539235;119.548;-1;125;-25;1;0
196.460;146;0.7300;542580;120.290;-2;124;-24;1;0
196.560;146;0.7300;546217;121.096;-2;125;-25;1;0
196.660;147;0.7350;548464;121.594;-1;124;-24;1;0
196.760;148;0.7400;555968;123.258;0;125;-24;1;0
196.860;148;0.7400;557894;123.685;0;124;-25;1;0
196.960;149;0.7450;560250;124.207;-1;124;-24;1;0
197.060;150;0.7500;562575;124.723;-1;124;-25;1;0
197.160;150;0.7500;566691;125.635;-1;125;-25;1;0
197.260;151;0.7550;570238;126.422;-1;125;-25;1;0
197.360;152;0.7600;573523;127.150;-1;125;-25;1;0
197.460;152;0.7600;578600;128.276;-1;125;-24;1;0
197.560;153;0.7650;580865;128.778;-1;124;-24;1;0
197.660;154;0.7700;583945;129.461;-1;125;-24;1;0
197.760;154;0.7700;586801;130.094;-1;124;-25;1;0
197.860;155;0.7750;590080;130.821;-2;125;-26;1;0
197.960;156;0.7800;592592;131.378;-1;124;-25;1;0
198.060;156;0.7800;594443;131.788;-1;124;-25;1;0
198.160;157;0.7850;596344;132.209;-1;125;-25;1;0
198.260;158;0.7900;602393;133.551;-2;124;-24;1;0
198.360;158;0.7900;605495;134.238;-1;124;-24;1;0
198.460;159;0.7950;610030;135.244;-1;124;-25;1;0
198.560;160;0.8000;612691;135.834;-1;125;-24;1;0
198.660;160;0.8000;615263;136.404;-1;125;-24;1;0
198.760;161;0.8050;617520;136.904;-1;124;-24;1;0
198.860;162;0.8100;619489;137.341;-1;125;-25;1;0
198.960;162;0.8100;623277;138.181;-1;124;-25;1;0
199.060;163;0.8150;629898;139.648;-1;124;-25;1;0
199.160;164;0.8200;632953;140.326;-1;125;-25;1;0
199.260;164;0.8200;634604;140.692;-1;125;-25;1;0
199.360;165;0.8250;636199;141.045;-1;124;-24;1;0
199.460;166;0.8300;639029;141.673;-2;125;-24;1;0
199.560;166;0.8300;644326;142.847;-1;125;-26;1;0
199.660;167;0.8350;648666;143.809;-1;125;-25;1;0
199.760;168;0.8400;652610;144.684;-1;125;-25;1;0
199.860;168;0.8400;655109;145.238;-2;124;-25;1;0
199.960;169;0.8450;657520;145.772;-2;125;-24;1;0
200.060;170;0.8500;661060;146.557;-1;125;-25;1;0
200.160;170;0.8500;664134;147.239;-1;124;-25;1;0
200.260;171;0.8550;666732;147.814;-1;125;-24;1;0
200.360;172;0.8600;670385;148.624;-1;125;-24;1;0
200.460;172;0.8600;672175;149.021;-1;124;-25;1;0
200.560;173;0.8650;672936;149.190;-1;124;-24;1;0
200.660;174;0.8700;679353;150.613;-1;125;-26;1;0
200.760;174;0.8700;683251;151.477;-1;124;-26;1;0
200.860;175;0.8750;687122;152.335;-1;125;-25;1;0
200.960;176;0.8800;689788;152.926;-1;125;-25;1;0
201.060;176;0.8800;691581;153.324;-1;124;-24;1;0
201.160;177;0.8850;693940;153.846;-1;125;-26;1;0
201.260;178;0.8900;695769;154.252;-1;125;-25;1;0
201.360;178;0.8900;698678;154.897;-1;124;-24;1;0
201.460;179;0.8950;705048;156.309;-2;124;-25;1;0
201.560;180;0.9000;708038;156.972;-1;124;-26;1;0
201.660;180;0.9000;709752;157.352;-1;124;-25;1;0
201.760;181;0.9050;712158;157.885;-1;125;-25;1;0
201.860;182;0.9100;714883;158.490;-1;124;-24;1;0
201.960;182;0.9100;718820;159.362;-1;125;-25;1;0
202.060;183;0.9150;722500;160.178;-1;125;-25;1;0
202.160;184;0.9200;725936;160.940;-2;124;-24;1;0
202.260;184;0.9200;731485;162.170;-1;124;-26;1;0
202.360;185;0.9250;733699;162.661;-1;124;-24;1;0
202.460;186;0.9300;735808;163.129;-1;124;-25;1;0
202.560;186;0.9300;739790;164.011;-1;125;-25;1;0
202.660;187;0.9350;744208;164.991;-1;124;-24;1;0
202.760;188;0.9400;746346;165.465;-1;125;-25;1;0
202.860;188;0.9400;748833;166.016;-1;125;-24;1;0
202.960;189;0.9450;751131;166.526;-1;125;-24;1;0
203.060;190;0.9500;756834;167.790;-1;124;-25;1;0
203.160;190;0.9500;759837;168.456;-1;125;-25;1;0
203.260;191;0.9550;763954;169.369;-1;125;-24;1;0
203.360;192;0.9600;767323;170.116;-1;125;-25;1;0
203.460;192;0.9600;769805;170.666;-1;124;-24;1;0
203.560;193;0.9650;771457;171.032;-1;123;-24;1;0
203.660;194;0.9700;773417;171.467;-1;125;-24;1;0
203.760;194;0.9700;777160;172.296;-1;125;-24;1;0
203.860;195;0.9750;784628;173.952;-2;125;-25;1;0
203.960;196;0.9800;786791;174.432;-1;124;-24;1;0
204.060;196;0.9800;788126;174.728;0;124;-25;1;0
204.160;197;0.9850;788322;174.771;-1;124;-24;1;0
204.260;198;0.9900;789656;175.067;-1;125;-25;1;0
204.360;198;0.9900;794652;176.174;-2;125;-25;1;0
204.460;199;0.9950;798406;177.007;-1;125;-25;1;0
204.560;200;1.0000;801942;177.791;-1;124;-26;1;0
204.660;200;1.0000;805732;178.631;-1;125;-25;1;0
204.760;201;1.0050;809271;179.415;-1;125;-25;1;0
204.860;202;1.0100;811389;179.885;-2;124;-24;1;0
204.960;202;1.0100;813302;180.309;-2;125;-25;1;0
205.060;203;1.0150;816140;180.938;-1;124;-26;1;0
205.160;204;1.0200;818242;181.404;-1;126;-26;1;0
205.260;204;1.0200;820340;181.869;-1;124;-24;1;0
205.360;205;1.0250;821954;182.227;-1;125;-24;1;0
205.460;206;1.0300;826071;183.140;-1;125;-26;1;0
205.560;206;1.0300;829121;183.816;-2;124;-25;1;0
205.660;207;1.0350;832908;184.656;-1;124;-24;1;0
205.760;208;1.0400;834946;185.108;-1;124;-24;1;0
205.860;208;1.0400;837433;185.659;-2;125;-25;1;0
205.960;209;1.0450;838189;185.827;-1;124;-25;1;0
206.060;210;1.0500;839006;186.008;-1;125;-23;1;0
206.160;210;1.0500;843378;186.977;-1;125;-25;1;0
206.260;211;1.0550;848648;188.145;-2;124;-24;1;0
206.360;212;1.0600;850661;188.592;-1;124;-25;1;0
206.460;212;1.0600;852452;188.989;-1;124;-24;1;0
206.560;213;1.0650;854186;189.373;0;125;-25;1;0
206.660;214;1.0700;855899;189.753;-1;125;-25;1;0
206.760;214;1.0700;860042;190.671;-2;125;-25;1;0
206.860;215;1.0750;863409;191.418;0;125;-25;1;0
206.960;216;1.0800;866294;192.057;-1;125;-24;1;0
207.060;216;1.0800;869159;192.693;-1;124;-25;1;0
207.160;217;1.0850;870576;193.007;-1;124;-26;1;0
207.260;218;1.0900;871646;193.244;-1;124;-25;1;0
207.360;218;1.0900;873535;193.663;-1;124;-24;1;0
207.460;219;1.0950;875670;194.136;-1;124;-25;1;0
207.560;220;1.1000;877406;194.521;-1;124;-25;1;0
207.660;220;1.1000;879203;194.919;-1;125;-25;1;0
207.760;221;1.1050;880324;195.168;-2;125;-26;1;0
207.860;222;1.1100;884644;196.126;-1;124;-24;1;0
207.960;222;1.1100;887121;196.675;-1;125;-25;1;0
208.060;223;1.1150;889362;197.172;-1;126;-25;1;0
208.160;224;1.1200;889556;197.215;-1;125;-25;1;0
208.260;224;1.1200;890946;197.523;-1;124;-25;1;0
208.360;225;1.1250;892501;197.867;-1;125;-25;1;0
208.460;226;1.1300;893580;198.107;0;124;-24;1;0
208.560;226;1.1300;895604;198.555;-1;124;-25;1;0
208.660;227;1.1350;900131;199.559;-2;125;-25;1;0
208.760;228;1.1400;901948;199.962;-1;125;-24;1;0
208.860;228;1.1400;902240;200.027;-1;125;-25;1;0
208.960;229;1.1450;903897;200.394;-2;124;-24;1;0
209.060;230;1.1500;905957;200.851;-1;124;-24;1;0
209.160;230;1.1500;908881;201.499;-1;125;-25;1;0
209.260;231;1.1550;907055;201.094;-1;125;-25;1;0
209.360;232;1.1600;907494;201.191;-2;124;-25;1;0
209.460;232;1.1600;909387;201.611;-2;125;-25;1;0
209.560;233;1.1650;912824;202.373;-1;124;-26;1;0
209.660;234;1.1700;915003;202.856;-1;124;-25;1;0
209.760;234;1.1700;917417;203.391;-1;125;-25;1;0
209.860;235;1.1750;921127;204.214;-2;125;-24;1;0
209.960;236;1.1800;924268;204.910;-1;125;-25;1;0
210.060;236;1.1800;925359;205.152;-1;125;-25;1;0
210.160;237;1.1850;925134;205.102;-1;124;-25;1;0
210.260;238;1.1900;928192;205.780;-1;125;-25;1;0
210.360;238;1.1900;930697;206.336;-2;124;-25;1;0
210.460;239;1.1950;933283;206.909;-2;125;-26;1;0
210.560;240;1.2000;934617;207.205;-2;125;-24;1;0
210.660;240;1.2000;935128;207.318;-1;125;-25;1;0
210.760;241;1.2050;935869;207.482;-1;124;-25;1;0
210.860;242;1.2100;936273;207.572;-1;125;-25;1;0
210.960;242;1.2100;938759;208.123;-2;124;-24;1;0
211.060;243;1.2150;940344;208.474;-1;124;-24;1;0
211.160;244;1.2200;941121;208.647;-1;125;-25;1;0
211.260;244;1.2200;941810;208.799;-1;125;-24;1;0
211.360;245;1.2250;942288;208.905;-1;125;-24;1;0
211.460;246;1.2300;943446;209.162;-1;125;-24;1;0
211.560;246;1.2300;945951;209.717;-1;125;-25;1;0
211.660;247;1.2350;947899;210.149;-2;125;-24;1;0
211.760;248;1.2400;949603;210.527;-1;125;-25;1;0
211.860;248;1.2400;950664;210.762;-1;124;-25;1;0
211.960;249;1.2450;950901;210.815;-1;125;-25;1;0
212.060;250;1.2500;951750;211.003;-1;125;-24;1;0
212.160;250;1.2500;953583;211.409;-2;124;-24;1;0
212.260;251;1.2550;956261;212.003;-1;125;-24;1;0
212.360;252;1.2600;956869;212.138;-1;125;-25;1;0
212.460;252;1.2600;956097;211.967;-1;125;-24;1;0
212.560;253;1.2650;956678;212.096;-1;124;-25;1;0
212.660;254;1.2700;959352;212.688;-2;125;-25;1;0
212.760;254;1.2700;960394;212.919;-2;125;-25;1;0
212.860;255;1.2750;962935;213.483;-1;124;-24;1;0
212.960;256;1.2800;963163;213.533;-1;124;-24;1;0
213.060;256;1.2800;962971;213.491;-1;125;-25;1;0
213.160;257;1.2850;963825;213.680;-1;124;-25;1;0
213.260;258;1.2900;964769;213.889;-1;125;-25;1;0
213.360;258;1.2900;966731;214.324;-2;125;-25;1;0
213.460;259;1.2950;968993;214.826;-1;125;-25;1;0
213.560;260;1.3000;969968;215.042;-2;125;-23;1;0
213.660;260;1.3000;969353;214.906;-1;125;-24;1;0
213.760;261;1.3050;968406;214.696;-1;124;-23;1;0
213.860;262;1.3100;969589;214.958;-1;124;-26;1;0
213.960;262;1.3100;972472;215.597;-1;124;-25;1;0
214.060;263;1.3150;973436;215.811;-2;125;-24;1;0
214.160;264;1.3200;974046;215.946;-1;124;-24;1;0
214.260;264;1.3200;974653;216.081;-2;125;-25;1;0
214.360;265;1.3250;974788;216.110;-2;125;-25;1;0
214.460;266;1.3300;975158;216.193;-2;125;-24;1;0
214.560;266;1.3300;976868;216.572;-1;125;-25;1;0
214.660;267;1.3350;977317;216.671;-1;125;-23;1;0
214.760;268;1.3400;977504;216.713;-1;125;-25;1;0
214.860;268;1.3400;977484;216.708;-1;124;-25;1;0
214.960;269;1.3450;977146;216.633;-1;125;-25;1;0
215.060;270;1.3500;977232;216.652;-1;125;-25;1;0
215.160;270;1.3500;978884;217.019;-1;124;-25;1;0
215.260;271;1.3550;981444;217.586;-1;124;-25;1;0
215.360;272;1.3600;981933;217.695;-1;124;-24;1;0
215.460;272;1.3600;982050;217.720;-1;124;-24;1;0
215.560;273;1.3650;982195;217.753;-1;125;-25;1;0
215.660;274;1.3700;981747;217.653;-1;125;-25;1;0
215.760;274;1.3700;982902;217.909;-2;125;-25;1;0
215.860;275;1.3750;983982;218.149;0;124;-25;1;0
215.960;276;1.3800;983253;217.987;0;125;-25;1;0
216.060;276;1.3800;981201;217.532;-1;125;-24;1;0
216.160;277;1.3850;980960;217.479;-1;125;-25;1;0
216.260;278;1.3900;981454;217.588;-3;125;-24;1;0
216.360;278;1.3900;982088;217.729;-1;125;-25;1;0
216.460;279;1.3950;982567;217.835;-2;125;-25;1;0
216.560;280;1.4000;984683;218.304;-1;125;-26;1;0
216.660;280;1.4000;983209;217.977;-2;124;-25;1;0
216.760;281;1.4050;982404;217.799;-2;125;-24;1;0
216.860;282;1.4100;982934;217.916;0;125;-24;1;0
216.960;282;1.4100;983459;218.033;-1;125;-26;1;0
217.060;283;1.4150;983901;218.131;-1;124;-25;1;0
217.160;284;1.4200;983486;218.039;-2;126;-24;1;0
217.260;284;1.4200;983075;217.948;-1;125;-26;1;0
217.360;285;1.4250;981652;217.632;-2;125;-25;1;0
217.460;286;1.4300;982565;217.835;-1;125;-25;1;0
217.560;286;1.4300;982949;217.920;-1;125;-24;1;0
217.660;287;1.4350;983199;217.975;-2;124;-23;1;0
217.760;288;1.4400;983558;218.055;-1;124;-24;1;0
217.860;288;1.4400;983750;218.097;-1;125;-25;1;0
217.960;289;1.4450;983182;217.971;-2;124;-25;1;0
218.060;290;1.4500;981419;217.581;-2;125;-24;1;0
218.160;290;1.4500;980882;217.462;-1;125;-24;1;0
218.260;291;1.4550;981856;217.677;-1;124;-25;1;0
218.360;292;1.4600;981928;217.693;-1;125;-26;1;0
218.460;292;1.4600;979945;217.254;-1;124;-24;1;0
218.560;293;1.4650;978412;216.914;-1;125;-25;1;0
218.660;294;1.4700;977735;216.764;-1;125;-25;1;0
218.760;294;1.4700;979727;217.205;-1;124;-25;1;0
218.860;295;1.4750;980554;217.389;-2;125;-25;1;0
218.960;296;1.4800;981795;217.664;-2;125;-25;1;0
219.060;296;1.4800;981269;217.547;-1;125;-26;1;0
219.160;297;1.4850;980633;217.406;-1;125;-25;1;0
219.260;298;1.4900;980530;217.384;-1;125;-25;1;0
219.360;298;1.4900;980558;217.390;0;125;-24;1;0
219.460;299;1.4950;980335;217.340;-1;125;-26;1;0
219.560;300;1.5000;979883;217.240;-1;125;-25;1;0
219.660;300;1.5000;978930;217.029;-1;124;-24;1;0
219.760;301;1.5050;974527;216.053;-2;125;-24;1;0
219.860;302;1.5100;976645;216.522;-2;125;-24;1;0
219.960;302;1.5100;977301;216.668;-1;125;-25;1;0
220.060;303;1.5150;978007;216.824;-2;125;-25;1;0
220.160;304;1.5200;978110;216.847;-2;125;-25;1;0
220.260;304;1.5200;977678;216.751;-1;124;-25;1;0
220.360;305;1.5250;975760;216.326;-1;125;-25;1;0
220.460;306;1.5300;974930;216.142;-1;125;-26;1;0
220.560;306;1.5300;976800;216.557;-1;125;-24;1;0
220.660;307;1.5350;976816;216.560;-1;125;-25;1;0
220.760;308;1.5400;976441;216.477;-1;125;-24;1;0
220.860;308;1.5400;974739;216.100;-1;125;-24;1;0
