time_s;steps;displacement_mm;force_raw;force_N;accel_x;accel_y;accel_z;endstop;step_loss
662.356;123;0.6150;316246;70.112;-2;126;-23;1;0
662.456;126;0.6300;326303;72.341;-3;125;-22;1;0
662.556;128;0.6400;347565;77.055;-2;125;-23;1;0
662.656;131;0.6550;357924;79.352;-2;125;-24;1;0
662.756;134;0.6700;367740;81.528;-2;124;-24;1;0
662.856;136;0.6800;377925;83.786;-1;124;-24;1;0
662.956;139;0.6950;387983;86.016;-2;125;-22;1;0
663.056;142;0.7100;398878;88.431;-2;124;-22;1;0
663.156;144;0.7200;408623;90.592;-2;124;-22;1;0
663.256;147;0.7350;420083;93.132;-2;125;-23;1;0
663.356;150;0.7500;442024;97.997;-2;124;-23;1;0
663.456;152;0.7600;451696;100.141;-1;124;-23;1;0
663.556;155;0.7750;461780;102.377;-3;125;-22;1;0
663.656;158;0.7900;472370;104.724;-2;123;-22;1;0
663.756;160;0.8000;483055;107.093;-2;126;-23;1;0
663.856;163;0.8150;492914;109.279;-2;124;-24;1;0
663.956;166;0.8300;505048;111.969;-2;125;-23;1;0
664.056;168;0.8400;515439;114.273;-2;124;-24;1;0
664.156;171;0.8550;534395;118.475;-3;125;-23;1;0
664.256;174;0.8700;543561;120.507;-2;124;-23;1;0
664.356;176;0.8800;553039;122.609;-2;124;-22;1;0
664.456;179;0.8950;563592;124.948;-1;125;-23;1;0
664.556;182;0.9100;575202;127.522;-2;125;-23;1;0
664.656;184;0.9200;587365;130.219;-1;124;-24;1;0
664.756;187;0.9350;599812;132.978;-2;125;-23;1;0
664.856;190;0.9500;613616;136.039;0;124;-24;1;0
664.956;192;0.9600;637018;141.227;-3;125;-23;1;0
665.056;195;0.9750;649754;144.050;-2;124;-23;1;0
665.156;198;0.9900;663343;147.063;-2;124;-23;1;0
665.256;200;1.0000;676188;149.911;-1;124;-23;1;0
665.356;203;1.0150;690706;153.130;-2;124;-23;1;0
665.456;206;1.0300;705165;156.335;-1;124;-22;1;0
665.556;208;1.0400;718690;159.334;-2;124;-22;1;0
665.656;211;1.0550;732752;162.451;-1;125;-23;1;0
665.756;214;1.0700;762612;169.071;-2;124;-22;1;0
665.856;216;1.0800;775510;171.931;-1;123;-23;1;0
665.956;219;1.0950;790343;175.219;-2;124;-23;1;0
666.056;222;1.1100;803764;178.194;0;124;-23;1;0
666.156;224;1.1200;815820;180.867;-2;125;-23;1;0
666.256;227;1.1350;828992;183.788;-2;124;-23;1;0
666.356;230;1.1500;843438;186.990;-2;125;-23;1;0
666.456;232;1.1600;856135;189.805;-2;126;-23;1;0
666.556;235;1.1750;867043;192.223;-2;125;-22;1;0
666.656;238;1.1900;892687;197.909;-1;124;-24;1;0
666.756;240;1.2000;905433;200.734;-2;124;-21;1;0
666.856;243;1.2150;919721;203.902;-1;125;-24;1;0
666.956;246;1.2300;935931;207.496;-2;125;-24;1;0
667.056;248;1.2400;950935;210.822;-2;124;-22;1;0
667.156;251;1.2550;965109;213.965;-2;125;-22;1;0
667.256;254;1.2700;980475;217.371;-2;124;-22;1;0
667.356;256;1.2800;994831;220.554;-1;124;-23;1;0
667.456;259;1.2950;1022607;226.712;-1;125;-23;1;0
667.556;262;1.3100;1037276;229.964;-2;124;-22;1;0
667.656;264;1.3200;1053695;233.604;-2;124;-23;1;0
667.756;267;1.3350;1069896;237.196;-2;125;-23;1;0
667.856;270;1.3500;1084885;240.519;-3;124;-22;1;0
667.956;272;1.3600;1098463;243.529;-2;125;-24;1;0
668.056;275;1.3750;1111891;246.506;-2;124;-23;1;0
668.156;278;1.3900;1129069;250.315;-3;124;-23;1;0
668.256;280;1.4000;1158333;256.802;-3;124;-22;1;0
668.356;283;1.4150;1173118;260.080;-2;125;-23;1;0
668.456;286;1.4300;1187996;263.379;-2;125;-23;1;0
668.556;288;1.4400;1202792;266.659;-1;125;-23;1;0
668.656;291;1.4550;1218401;270.120;-2;125;-23;1;0
668.756;294;1.4700;1235239;273.852;-2;125;-22;1;0
668.856;296;1.4800;1251849;277.535;-2;124;-23;1;0
668.956;299;1.4950;1266712;280.830;-2;125;-24;1;0
669.056;302;1.5100;1296753;287.490;-3;125;-23;1;0
669.156;304;1.5200;1311747;290.814;-1;125;-24;1;0
669.256;307;1.5350;1328989;294.637;-1;124;-23;1;0
669.356;310;1.5500;1344205;298.010;-2;125;-23;1;0
669.456;312;1.5600;1359742;301.455;-1;124;-23;1;0
669.556;315;1.5750;1374644;304.759;-1;123;-22;1;0
669.656;318;1.5900;1388828;307.903;-2;125;-22;1;0
669.756;320;1.6000;1403024;311.050;-1;125;-23;1;0
669.856;323;1.6150;1429488;316.917;-2;125;-23;1;0
669.956;326;1.6300;1444350;320.212;-2;125;-24;1;0
670.056;328;1.6400;1460150;323.715;-1;125;-23;1;0
670.156;331;1.6550;1475829;327.191;-1;124;-23;1;0
670.256;334;1.6700;1491635;330.695;-3;124;-23;1;0
670.356;336;1.6800;1504599;333.570;-1;124;-23;1;0
670.456;339;1.6950;1517869;336.512;-1;124;-23;1;0
670.556;342;1.7100;1534439;340.185;-2;124;-23;1;0
670.656;344;1.7200;1561235;346.126;-1;125;-23;1;0
670.756;347;1.7350;1576187;349.441;-2;125;-23;1;0
670.856;350;1.7500;1589789;352.456;-2;125;-22;1;0
670.956;352;1.7600;1602930;355.370;-1;125;-24;1;0
671.056;355;1.7750;1616300;358.334;-1;124;-23;1;0
671.156;358;1.7900;1630325;361.443;-1;124;-23;1;0
671.256;360;1.8000;1645117;364.722;-1;124;-23;1;0
671.356;363;1.8150;1659047;367.811;-1;125;-24;1;0
671.456;366;1.8300;1672394;370.770;-2;125;-23;1;0
671.556;368;1.8400;1698537;376.566;-1;125;-24;1;0
671.656;371;1.8550;1711640;379.471;-1;125;-22;1;0
671.756;374;1.8700;1724454;382.311;-1;125;-23;1;0
671.856;376;1.8800;1737018;385.097;-3;124;-22;1;0
671.956;379;1.8950;1748816;387.713;-1;125;-24;1;0
672.056;382;1.9100;1761762;390.583;-2;125;-22;1;0
672.156;384;1.9200;1774960;393.509;-2;124;-23;1;0
672.256;387;1.9350;1785681;395.885;-2;125;-23;1;0
672.356;390;1.9500;1806557;400.514;-1;124;-23;1;0
672.456;392;1.9600;1816871;402.800;-3;125;-22;1;0
672.556;395;1.9750;1826107;404.848;-1;125;-23;1;0
672.656;398;1.9900;1836814;407.222;-1;125;-22;1;0
672.756;400;2.0000;1847872;409.673;-1;125;-23;1;0
672.856;403;2.0150;1858986;412.137;-2;125;-22;1;0
672.956;406;2.0300;1872803;415.200;-1;124;-23;1;0
673.056;408;2.0400;1887499;418.459;-2;125;-23;1;0
673.156;411;2.0550;1914887;424.530;-1;124;-24;1;0
673.256;414;2.0700;1928237;427.490;-1;124;-24;1;0
673.356;416;2.0800;1938209;429.701;-2;125;-23;1;0
673.456;419;2.0950;1949993;432.313;-2;125;-23;1;0
673.556;422;2.1100;1962412;435.067;-2;124;-23;1;0
673.656;424;2.1200;1975710;438.015;-2;125;-24;1;0
673.756;427;2.1350;1985236;440.127;-1;124;-24;1;0
673.856;430;2.1500;1997080;442.753;-2;124;-23;1;0
673.956;432;2.1600;2019426;447.707;-2;125;-24;1;0
674.056;435;2.1750;2030622;450.189;-2;124;-23;1;0
674.156;438;2.1900;2039322;452.118;-1;125;-24;1;0
674.256;440;2.2000;2048511;454.155;-2;125;-23;1;0
674.356;443;2.2150;2059197;456.524;-1;124;-22;1;0
674.456;446;2.2300;2070879;459.114;-3;126;-23;1;0
674.556;448;2.2400;2080228;461.187;-2;125;-24;1;0
674.656;451;2.2550;2089590;463.262;-1;124;-22;1;0
674.756;454;2.2700;2110044;467.797;-3;124;-22;1;0
674.856;456;2.2800;2120244;470.058;-2;125;-23;1;0
674.956;459;2.2950;2129820;472.181;-1;124;-23;1;0
675.056;462;2.3100;2137236;473.825;-2;124;-23;1;0
675.156;464;2.3200;2144839;475.511;-3;124;-23;1;0
675.256;467;2.3350;2153398;477.408;-1;125;-23;1;0
675.356;470;2.3500;2161787;479.268;-3;125;-23;1;0
675.456;472;2.3600;2170172;481.127;-1;124;-24;1;0
675.556;475;2.3750;2188289;485.144;-2;124;-23;1;0
675.656;478;2.3900;2196040;486.862;-2;125;-22;1;0
675.756;480;2.4000;2202392;488.270;-2;124;-22;1;0
675.856;483;2.4150;2209646;489.879;-1;124;-23;1;0
675.956;486;2.4300;2217268;491.568;-3;125;-21;1;0
676.056;488;2.4400;2222978;492.834;-1;125;-23;1;0
676.156;491;2.4550;2228202;493.992;-2;125;-22;1;0
676.256;494;2.4700;2235579;495.628;-2;125;-23;1;0
676.356;496;2.4800;2241553;496.952;-3;125;-23;1;0
676.456;499;2.4950;2252062;499.282;-1;125;-24;1;0
676.556;502;2.5100;2255930;500.140;-3;125;-21;1;0
676.656;504;2.5200;2258029;500.605;-1;125;-24;1;0
676.756;507;2.5350;2260456;501.143;-3;125;-23;1;0
676.856;510;2.5500;2263955;501.919;-1;124;-23;1;0
676.956;512;2.5600;2265642;502.293;-1;124;-23;1;0
677.056;515;2.5750;2266662;502.519;-1;125;-24;1;0
677.156;518;2.5900;2270324;503.331;-1;124;-22;1;0
677.256;520;2.6000;2275427;504.462;-1;125;-24;1;0
677.356;523;2.6150;2277861;505.002;-3;125;-22;1;0
677.456;526;2.6300;2279534;505.373;-1;125;-23;1;0
677.556;528;2.6400;2280769;505.646;-2;124;-24;1;0
677.656;531;2.6550;2281053;505.709;-2;123;-22;1;0
677.756;534;2.6700;2281619;505.835;-1;123;-23;1;0
677.856;536;2.6800;2282332;505.993;-2;125;-25;1;0
677.956;539;2.6950;2281969;505.913;-2;124;-22;1;0
678.056;542;2.7100;2278270;505.092;-1;125;-24;1;0
678.156;544;2.7200;2274234;504.198;-1;125;-22;1;0
678.256;547;2.7350;2268864;503.007;-2;123;-23;1;0
678.356;550;2.7500;2263109;501.731;-2;125;-22;1;0
678.456;552;2.7600;2254512;499.825;-1;125;-23;1;0
678.556;555;2.7750;2240659;496.754;-1;125;-23;1;0
678.656;558;2.7900;2222431;492.713;0;125;-24;1;0
678.756;560;2.8000;2194642;486.552;-1;123;-23;1;0
678.856;563;2.8150;2096087;464.702;-2;124;-23;1;0
678.956;566;2.8300;2014335;446.578;-1;125;-22;1;0
679.056;568;2.8400;1901628;421.591;-2;125;-22;1;0
679.156;571;2.8550;1759184;390.011;-1;124;-23;1;0
679.256;574;2.8700;1607551;356.394;-2;125;-23;1;0
679.356;576;2.8800;1476440;327.327;-2;125;-22;1;0
679.456;579;2.8950;1378200;305.547;-1;124;-22;1;0
679.556;582;2.9100;1310129;290.456;-2;124;-23;1;0
679.656;584;2.9200;1225812;271.763;-2;125;-23;1;0
679.756;587;2.9350;1198768;265.767;-2;124;-23;1;0
679.856;590;2.9500;1179268;261.444;-2;125;-24;1;0
679.956;592;2.9600;1165022;258.285;-2;125;-23;1;0
680.056;595;2.9750;1151237;255.229;-2;125;-24;1;0
680.156;598;2.9900;1140374;252.821;-3;125;-23;1;0
680.256;600;3.0000;1129378;250.383;-2;125;-22;1;0
680.356;603;3.0150;1119922;248.287;-2;124;-23;1;0
680.456;606;3.0300;1114101;246.996;-3;125;-21;1;0
680.556;608;3.0400;1099461;243.751;0;124;-24;1;0
680.656;611;3.0550;1096786;243.157;-2;125;-23;1;0
680.756;614;3.0700;1093604;242.452;-2;125;-23;1;0
680.856;616;3.0800;1089102;241.454;-3;125;-23;1;0
680.956;619;3.0950;1084037;240.331;-2;124;-23;1;0
681.056;622;3.1100;1080840;239.622;-4;125;-23;1;0
681.156;624;3.1200;1076878;238.744;-2;124;-23;1;0
681.256;627;3.1350;1072558;237.786;-3;125;-22;1;0
681.356;630;3.1500;1064427;235.983;-2;123;-24;1;0
681.456;632;3.1600;1062056;235.458;-2;125;-23;1;0
681.556;635;3.1750;1060234;235.054;-1;124;-23;1;0
681.656;638;3.1900;1057130;234.366;-3;124;-23;1;0
681.756;640;3.2000;1053905;233.651;-2;125;-24;1;0
681.856;643;3.2150;1051690;233.160;-3;124;-23;1;0
681.956;646;3.2300;1049419;232.656;-2;125;-22;1;0
682.056;648;3.2400;1045525;231.793;-2;124;-22;1;0
682.156;651;3.2550;1041745;230.955;-2;124;-24;1;0
682.256;654;3.2700;1037951;230.114;-2;125;-24;1;0
682.356;656;3.2800;1035283;229.522;-1;125;-24;1;0
682.456;659;3.2950;1032164;228.831;-2;125;-22;1;0
682.556;662;3.3100;1030256;228.408;-1;124;-25;1;0
682.656;664;3.3200;1028035;227.915;-1;125;-23;1;0
682.756;667;3.3350;1024312;227.090;-2;125;-23;1;0
682.856;670;3.3500;1022869;226.770;-2;125;-25;1;0
682.956;672;3.3600;1015573;225.153;-2;124;-23;1;0
683.056;675;3.3750;1011151;224.172;-2;124;-23;1;0
683.156;678;3.3900;1006536;223.149;-1;124;-23;1;0
683.256;680;3.4000;1002110;222.168;0;124;-24;1;0
683.356;683;3.4150;997415;221.127;-2;124;-24;1;0
683.456;686;3.4300;993209;220.194;-1;125;-23;1;0
683.556;688;3.4400;988372;219.122;-1;125;-23;1;0
683.656;691;3.4550;982576;217.837;-2;125;-23;1;0
683.756;694;3.4700;973714;215.872;-2;125;-23;1;0
683.856;696;3.4800;969122;214.854;-2;124;-24;1;0
683.956;699;3.4950;964690;213.872;-2;124;-22;1;0
684.056;702;3.5100;960769;213.002;-1;124;-23;1;0
684.156;704;3.5200;955439;211.821;-1;125;-24;1;0
684.256;707;3.5350;950605;210.749;-1;124;-24;1;0
684.356;710;3.5500;946355;209.807;-1;125;-23;1;0
684.456;712;3.5600;940512;208.512;-2;125;-22;1;0
684.556;715;3.5750;930250;206.236;-2;125;-24;1;0
684.656;718;3.5900;923568;204.755;0;125;-22;1;0
684.756;720;3.6000;917337;203.374;-2;124;-23;1;0
684.856;723;3.6150;911935;202.176;-1;125;-23;1;0
684.956;726;3.6300;906452;200.960;0;124;-23;1;0
685.056;728;3.6400;899265;199.367;-2;124;-22;1;0
685.156;731;3.6550;891050;197.546;-1;124;-23;1;0
685.256;734;3.6700;885946;196.414;-2;124;-23;1;0
685.356;736;3.6800;877953;194.642;-2;125;-23;1;0
685.456;739;3.6950;866457;192.094;-1;124;-23;1;0
685.556;742;3.7100;859906;190.641;0;125;-23;1;0
685.656;744;3.7200;854396;189.420;-1;124;-24;1;0
685.756;747;3.7350;849306;188.291;-2;125;-24;1;0
685.856;750;3.7500;846400;187.647;-2;125;-24;1;0
685.956;752;3.7600;843684;187.045;-2;125;-23;1;0
686.056;755;3.7750;840932;186.435;-1;126;-24;1;0
686.156;758;3.7900;837703;185.719;-2;124;-23;1;0
686.256;760;3.8000;831950;184.443;-2;125;-23;1;0
686.356;763;3.8150;828382;183.652;-3;125;-23;1;0
686.456;766;3.8300;825047;182.913;-2;124;-24;1;0
686.556;768;3.8400;819670;181.721;-3;125;-23;1;0
686.656;771;3.8550;815170;180.723;-2;125;-23;1;0
686.756;774;3.8700;811371;179.881;-2;126;-23;1;0
686.856;776;3.8800;806901;178.890;-3;125;-24;1;0
686.956;779;3.8950;801813;177.762;-2;125;-24;1;0
687.056;782;3.9100;790508;175.256;-2;124;-22;1;0
687.156;784;3.9200;785762;174.203;-2;125;-23;1;0
687.256;787;3.9350;780992;173.146;-1;124;-23;1;0
687.356;790;3.9500;774599;171.729;-2;125;-23;1;0
687.456;792;3.9600;771380;171.015;-2;125;-23;1;0
687.556;795;3.9750;768294;170.331;-2;125;-24;1;0
687.656;798;3.9900;763920;169.361;-2;125;-23;1;0
687.756;800;4.0000;760343;168.568;-3;125;-22;1;0
687.856;803;4.0150;753123;166.967;-2;124;-23;1;0
687.956;806;4.0300;749196;166.097;-2;125;-23;1;0
688.056;808;4.0400;745579;165.295;-2;125;-24;1;0
688.156;811;4.0550;742908;164.703;-2;125;-23;1;0
688.256;814;4.0700;740533;164.176;-2;124;-23;1;0
688.356;816;4.0800;736640;163.313;-2;125;-23;1;0
688.456;819;4.0950;730437;161.938;-1;125;-23;1;0
688.556;822;4.1100;724572;160.638;-2;124;-22;1;0
688.656;824;4.1200;710295;157.472;-2;124;-25;1;0
688.756;827;4.1350;705206;156.344;-2;124;-23;1;0
688.856;830;4.1500;699324;155.040;-1;125;-23;1;0
688.956;832;4.1600;693577;153.766;-2;125;-23;1;0
689.056;835;4.1750;686785;152.260;-2;124;-24;1;0
689.156;838;4.1900;681005;150.979;-2;125;-22;1;0
689.256;840;4.2000;675808;149.827;-2;124;-24;1;0
689.356;843;4.2150;672333;149.056;-2;125;-23;1;0
689.456;846;4.2300;665320;147.501;-2;125;-22;1;0
689.556;848;4.2400;661408;146.634;-1;124;-23;1;0
689.656;851;4.2550;657313;145.726;-1;125;-23;1;0
689.756;854;4.2700;652593;144.680;-2;125;-23;1;0
689.856;856;4.2800;645558;143.120;-2;124;-24;1;0
689.956;859;4.2950;638224;141.494;-2;125;-24;1;0
690.056;862;4.3100;632126;140.142;-2;125;-22;1;0
690.156;864;4.3200;625483;138.670;0;124;-23;1;0
690.256;867;4.3350;615040;136.354;-2;124;-23;1;0
690.356;870;4.3500;610507;135.349;-3;125;-24;1;0
690.456;872;4.3600;606252;134.406;-2;124;-22;1;0
690.556;875;4.3750;602930;133.670;-2;125;-22;1;0
690.656;878;4.3900;601620;133.379;-2;125;-24;1;0
690.756;880;4.4000;598142;132.608;-1;124;-24;1;0
690.856;883;4.4150;594063;131.704;-2;124;-23;1;0
690.956;886;4.4300;591851;131.213;-2;124;-24;1;0
691.056;888;4.4400;589802;130.759;-2;125;-23;1;0
691.156;891;4.4550;584516;129.587;-1;125;-23;1;0
691.256;894;4.4700;581665;128.955;-3;126;-22;1;0
691.356;896;4.4800;576929;127.905;-2;124;-23;1;0
691.456;899;4.4950;573267;127.093;-1;125;-22;1;0
691.556;902;4.5100;569612;126.283;-1;125;-24;1;0
691.656;904;4.5200;562671;124.744;-2;125;-23;1;0
691.756;907;4.5350;555429;123.139;-1;124;-23;1;0
691.856;910;4.5500;549272;121.774;-1;125;-23;1;0
691.956;912;4.5600;536761;119.000;-2;124;-25;1;0
692.056;915;4.5750;533493;118.275;-3;125;-23;1;0
692.156;918;4.5900;529305;117.347;-1;125;-23;1;0
692.256;920;4.6000;524880;116.366;-2;125;-22;1;0
692.356;923;4.6150;521501;115.617;-2;125;-23;1;0
692.456;926;4.6300;519453;115.163;-1;125;-23;1;0
692.556;928;4.6400;516225;114.447;-2;125;-24;1;0
692.656;931;4.6550;512728;113.672;-2;125;-23;1;0
692.756;934;4.6700;507897;112.601;-1;124;-23;1;0
692.856;936;4.6800;503147;111.548;-2;124;-22;1;0
692.956;939;4.6950;500116;110.876;-1;125;-22;1;0
693.056;942;4.7100;492906;109.277;-1;125;-23;1;0
693.156;944;4.7200;485605;107.659;-2;124;-23;1;0
693.256;947;4.7350;479829;106.378;-2;125;-23;1;0
693.356;950;4.7500;473463;104.967;-2;124;-23;1;0
693.456;952;4.7600;468115;103.781;-2;125;-23;1;0
693.556;955;4.7750;457008;101.319;-2;125;-24;1;0
693.656;958;4.7900;453456;100.531;-2;125;-23;1;0
693.756;960;4.8000;449031;99.550;-1;125;-22;1;0
693.856;963;4.8150;445372;98.739;-3;125;-23;1;0
693.956;966;4.8300;442315;98.061;-2;124;-23;1;0
694.056;968;4.8400;440334;97.622;-1;125;-22;1;0
694.156;971;4.8550;438122;97.132;-2;125;-24;1;0
694.256;974;4.8700;435262;96.498;-2;125;-23;1;0
694.356;976;4.8800;429548;95.231;-2;125;-23;1;0
694.456;979;4.8950;426484;94.552;-2;125;-22;1;0
694.556;982;4.9100;423823;93.962;-1;124;-23;1;0
694.656;984;4.9200;418730;92.832;-2;125;-24;1;0
694.756;987;4.9350;412444;91.439;-2;125;-24;1;0
694.856;990;4.9500;406832;90.195;-2;124;-22;1;0
694.956;992;4.9600;400923;88.885;-1;125;-22;1;0
695.056;995;4.9750;396493;87.902;-2;124;-23;1;0
695.156;998;4.9900;392413;86.998;-2;125;-23;1;0
695.256;1000;5.0000;386879;85.771;-2;125;-23;1;0
695.356;1003;5.0150;383572;85.038;-2;125;-23;1;0
695.456;1006;5.0300;381166;84.505;-1;124;-24;1;0
695.556;1008;5.0400;379103;84.047;-2;124;-23;1;0
695.656;1011;5.0550;377900;83.780;-3;125;-23;1;0
695.756;1014;5.0700;375333;83.211;-2;125;-22;1;0
695.856;1016;5.0800;373187;82.736;-1;124;-22;1;0
695.956;1019;5.0950;371068;82.266;-2;124;-24;1;0
696.056;1022;5.1100;362401;80.344;-3;125;-24;1;0
696.156;1024;5.1200;357413;79.238;-1;125;-23;1;0
696.256;1027;5.1350;350436;77.692;-2;124;-22;1;0
696.356;1030;5.1500;343311;76.112;-1;125;-22;1;0
696.456;1032;5.1600;335659;74.416;-2;124;-24;1;0
696.556;1035;5.1750;327824;72.679;-1;124;-22;1;0
696.656;1038;5.1900;323118;71.635;-2;124;-23;1;0
696.756;1040;5.2000;319874;70.916;-2;125;-24;1;0
696.856;1043;5.2150;311296;69.014;-1;125;-24;1;0
696.956;1046;5.2300;307983;68.280;-3;126;-23;1;0
697.056;1048;5.2400;304742;67.561;-1;124;-24;1;0
697.156;1051;5.2550;301693;66.885;-2;124;-24;1;0
697.256;1054;5.2700;297870;66.038;-2;125;-23;1;0
697.356;1056;5.2800;293067;64.973;-2;124;-22;1;0
697.456;1059;5.2950;284539;63.082;-2;125;-23;1;0
697.556;1062;5.3100;272503;60.414;-3;124;-22;1;0
697.656;1064;5.3200;252014;55.872;-2;124;-23;1;0
697.756;1067;5.3350;243847;54.061;-2;125;-24;1;0
697.856;1070;5.3500;236957;52.533;-1;125;-24;1;0
697.956;1072;5.3600;229855;50.959;-2;125;-23;1;0
698.056;1075;5.3750;225532;50.000;-1;124;-22;1;0
698.156;1078;5.3900;220152;48.808;-2;125;-22;1;0
698.256;1080;5.4000;208800;46.291;-2;125;-23;1;0
698.356;1083;5.4150;192154;42.601;-2;125;-24;1;0
698.456;1086;5.4300;165451;36.680;-2;124;-23;1;0
698.556;1088;5.4400;154477;34.248;-2;125;-23;1;0
698.656;1091;5.4550;148228;32.862;-2;125;-23;1;0
698.756;1094;5.4700;142959;31.694;-2;124;-23;1;0
698.856;1096;5.4800;141248;31.315;-1;124;-24;1;0
698.956;1099;5.4950;140859;31.228;-1;125;-24;1;0
699.056;1102;5.5100;141041;31.269;-1;124;-22;1;0
699.156;1104;5.5200;140503;31.150;-2;125;-23;1;0
699.256;1107;5.5350;138696;30.749;-2;125;-23;1;0
699.356;1110;5.5500;139379;30.900;-1;124;-23;1;0
699.456;1112;5.5600;139421;30.910;-2;124;-23;1;0
699.556;1115;5.5750;140223;31.087;-2;125;-23;1;0
699.656;1118;5.5900;140389;31.124;-2;124;-23;1;0
699.756;1120;5.6000;140598;31.171;-1;125;-23;1;0
699.856;1123;5.6150;141071;31.275;-1;124;-23;1;0
699.956;1126;5.6300;141014;31.263;-2;125;-23;1;0
700.056;1128;5.6400;140662;31.185;-1;125;-24;1;0
700.156;1131;5.6550;137987;30.592;-1;124;-22;1;0
700.256;1134;5.6700;134966;29.922;-2;124;-24;1;0
700.356;1136;5.6800;130139;28.852;-2;124;-23;1;0
700.456;1139;5.6950;121565;26.951;-2;125;-24;1;0
700.556;1142;5.7100;112203;24.875;-2;125;-23;1;0
700.656;1144;5.7200;98741;21.891;-1;125;-24;1;0
700.756;1147;5.7350;67931;15.060;-2;125;-23;1;0
700.856;1150;5.7500;43401;9.622;-2;125;-23;1;0
700.956;1152;5.7600;37584;8.332;-1;125;-24;1;0
701.056;1155;5.7750;37730;8.365;-2;125;-23;1;0
701.156;1158;5.7900;38152;8.458;-2;124;-24;1;0
701.256;1160;5.8000;38374;8.508;-2;124;-22;1;0
701.356;1163;5.8150;38851;8.613;-2;125;-23;1;0
701.456;1166;5.8300;36529;8.098;-2;125;-22;1;0
701.556;1168;5.8400;35524;7.876;-1;124;-24;1;0
701.656;1171;5.8550;35082;7.778;-2;124;-24;1;0
701.756;1174;5.8700;33512;7.430;-2;125;-25;1;0
701.856;1176;5.8800;34883;7.734;-2;125;-23;1;0
701.956;1179;5.8950;34123;7.565;-3;124;-23;1;0
702.056;1182;5.9100;32380;7.179;-2;126;-23;1;0
702.156;1184;5.9200;30981;6.868;-1;124;-23;1;0
702.256;1187;5.9350;30915;6.854;-1;124;-23;1;0
702.356;1190;5.9500;31429;6.968;-1;125;-23;1;0
702.456;1192;5.9600;29678;6.580;-2;125;-23;1;0
702.556;1195;5.9750;25200;5.587;-3;124;-24;1;0
702.656;1198;5.9900;24248;5.376;-2;124;-21;1;0
702.756;1200;6.0000;23248;5.154;-2;125;-23;1;0
702.856;1203;6.0150;23063;5.113;-2;124;-24;1;0
702.956;1206;6.0300;20586;4.564;-2;125;-23;1;0
703.056;1208;6.0400;17638;3.910;-1;124;-23;1;0
703.156;1211;6.0550;15432;3.421;-1;124;-24;1;0
